"name","bgmea_num","capacity","product_type","machine","fac_type","upazila","Latitude","Longitude","fac_ad","date_est","machine_pred","predicted_date","exist06"
"tm fashions wear ltd",2099,150000,"t-shirts, tank top",65,"1","Narayanganj Sadar",NA,NA,NA,1995,0,1,1
"taj apparels",2748,42000,"shirts, jackets, t-shirts, polo shirt",187,"1","Narayanganj Sadar",23.6237764,90.5000404,"60, B.B. Road,B.B. Road,Narayanganj",1998,0,0,1
"taj apparels ltd",1051,25000,"shirts, trousers",130,"0","Dakshinkhan",23.8519373,90.4266584,"74/1, Nagariabari,Dhakhin Khan,Uttara,Dhaka",1992,0,0,1
"taj knitting indsltd",2307,9e+05,"t-shirts, polo shirts, jogging suits",322.619288313789,"1","Gazipur Sadar",23.9504063,90.380132,"Kunia,National University,Joydevpur,Gazipur",1996,0,0,1
"tajree apparels ltd",1678,48000,"shirts, jackets, trousers",65,"0","Mohammadpur",23.7630518,90.3609086,"25/26 Tajmahal Road,Block -C,Mohammadpur,Dhaka",1993,0,0,1
"takao enterprise ltd",3004,NA,"shirts, pants",58,"0.5","Motijheel",NA,NA,NA,1999,0,1,1
"tamanna fabrics ltd ",1129,70000,"jackets, shorts, jogging suits",302,"0","Mirpur",NA,NA,NA,1990,0,1,1
"tania knit ltd",1313,4e+05,"shirts, blouses, pants",150,"0","Kafrul",23.8020033,90.372988,"16, Senpara Parbata,Mirpur,Dhaka",1992,0,0,1
"tanjima industries",2682,NA,"t-shirts",120.119288313789,"1","Narayanganj Sadar",NA,NA,NA,1998,0,1,1
"tass garments pvt ltd",640,84000,"jackets, ladies shirts, trousers",335,"0","uttara",NA,NA,NA,1988,0,1,1
"taurus knitwears pvt ltd",1842,110000,"sweaters",412.5,"1","Savar",23.9609142,90.2703489,"350, Sreepur,Ashulia,Savar,Dhaka",1994,0,0,1
"taurus styles ltd",1342,85000,"shirts, blouses, trousers",198,"0","Kafrul",23.8007498,90.3789552,"Plot # M-1/3 (7th to 8th Floor),Section # 14,Mirpur,Dhaka",1992,0,0,1
"tausif apparels",2575,50000,"shirts, jackets, pants",105,"0",NA,23.77776,90.40574,"g.p. ka 15/5 rasulbagh, dhaka mohakhali",1998,0,0,1
"techno economy ltd",1573,1e+05,"t-shirts, jackets, polo shirts",60,"1","Mirpur",NA,NA,NA,1993,0,1,1
"techno fashions ",2769,35000,"jackets, trousers, jogging suits",207,"0","Rampura",23.7507636,90.4140983,"1028, Shahor Khilgaon (1st Floor),Malibagh Bazar Road,Khilgaon,Dhaka",1998,0,0,1
"teddy toy industries ltd",1893,16667,"polo shirts, night wear",115,"1","Gazipur Sadar",24.0087344,90.324357,"A-97-98 BSCIC Industrial Estate,Konabari,Gazipur",1994,0,0,1
"teesta high fashions ltd",2411,3e+05,"knit items, ladies t-shirts, trousers",675,"1","Savar",23.9473238,90.2817309,"Plot # 7-10 & 13-16 Extaintion Area,DEPZ,Savar,Dhaka",1996,0,0,1
"texan fashions ltd ",2423,42500,"jackets,overalls, jogging suit",125,"0","uttara",NA,NA,NA,1997,0,1,1
"texas apparels ltd",1518,25000,"polo shirts, trousers, t-shirts",86.5,"1","Ramna",23.7548,90.4154474,"B/24/1, Malibagh Chowdhury Para,DIT Road,Malibagh,Dhaka",1993,0,0,1
"texas dresses ltd",2950,30000,"t-shirts, polo shirts, trousers",159.5,"1","Rampura",23.7524989,90.4159591,"B-98, Malibagh Chowdhury Para,Malibagh,Dhaka",1999,0,0,1
"texas fashions ",1740,40000,"polo shirts, trousers, t-shirts",112.5,"1","Rampura",23.7527964,90.415013,"B/24/A Malibagh Chowdhury Para,DIT Road,Malibagh,Dhaka",1994,0,0,1
"tex- fashions ltd",3079,250000,"knit items",135.119288313789,"1","Narayanganj Sadar",23.6204692,90.4803197,"BSCIC, Shashangaon,Enayetnagar,Fatullah,Narayanganj",2000,0,0,1
"tex-knit garments ltd",2341,275000,"pants, knit items",108.5,"1","Narayanganj Sadar",23.6464625,90.5086908,"Shashongaon,Enayatnagar,Fatullah,Narayanganj",1996,0,0,1
"texport ltd ",1101,90000,"shirts, pants, trousers",231.5,"0",NA,23.77421,90.39845,"52, shahid tajuddin ahmed sarani (5th fl), rasulbag dhaka mohakhali",1992,0,0,1
"tex-style garments ltd",2169,48000,"shirts, jackets, ladies dresses",100,"0",NA,23.78588,90.3766,"85/2-3 shahid habib road, west kafrul dhaka cantonment",1995,0,0,1
"textil fashions ltd",2798,104000,"shirts, ladies blouses, ladies dresses",321.5,"0",NA,23.9504063,90.380132,"holding # 6/1, chaydana (plot # 168), national university gazipur gazipur sadar",1998,0,0,1
"textile n design ltd",3076,150000,"t-shirts, poloshirts, sweat shirts",140,"1","Gulshan",23.7757651,90.3989444,"70/71, Shahid Tajuddin Ahmed Sarani,Mohakhali,Dhaka",2000,0,0,1
"thai bangla imperial ltd",2584,70000,"jackets, trousers, rugby shirts",167.5,"0.5","Savar",23.798635,90.2680347,"225, Hemayetpur,Singair Road,Savar,Dhaka",1998,0,0,1
"the alpana ltd ",1038,90000,"shirts, ladies dress, swi, shorts",173,"0.5","New market",NA,NA,NA,1990,0,1,1
"the bay super textile mills ltd",1480,60000,"shirts, jackets, pants",196.5,"0","Paltan",23.7399746,90.4149297,"24/4, Chamelibag,Shantinagar,Dhaka",1993,0,0,1
"the best denim apparel ltd unit-1",485,30000,"jackets, jogging suits, vest",300,"0",NA,23.81649,90.36699,"plot # 14, road # 4, section # 7 dhaka mirpur",1985,0,0,1
"the best denim apparel ltdunit-2",1395,88400,"jackets, jogging suits, vest",600,"0","Pallabi",23.813093,90.3616586,"Plot # 14, Road # 4,Section # 7,Mirpur,Dhaka",1985,0,0,1
"the capital garments inds pvt ltd",218,60000,"shirts, jacktes, trousers/shorts",110,"0","Narayanganj Sadar",23.6240067,90.4938792,"55/3, New Chashara,Jamtala,Narayanganj",1985,0,0,1
"the chic wear ltd",229,36000,"jackets, ladies wears, pants",137.5,"0","Gazipur Sadar",23.9043775,90.4021558,"105-109, Fisons Road,Cherag ALi,Tongi,Gazipur",1985,0,0,1
"the civil engineers ltd",3041,40000,"jackets, shorts, pants",176,"0","Tejgaon Ind. Area",23.7712447,90.4018088,"401/B, Tejgaon I/A,Tejgaon,Dhaka",2000,0,0,1
"the continental garmentsbdltd",93,22200,"jackets, pants, jogging suits",341,"0","uttara",NA,NA,NA,1985,0,1,1
"the dacca dying garments ltd",447,1e+05,"shirts, polo shirts",375,"0","Ramna",23.7485655,90.4031597,"2, New Eskaton Road,Mogbazar,Dhaka",1985,0,0,1
"the dacca garments ltd",569,30000,"jackets, jogging suits, shorts and",120,"0","Narayanganj Sadar",NA,NA,NA,1988,0,1,1
"the deita composite knitting indsltd",3032,750000,"knitted garments",300,"1",NA,23.9845353,90.3219053,"kashimpur, gazipur konabari",1999,0,0,1
"the faiyaz ltd",2363,50000,"shirts, blouses, jackets",187,"0","Mirpur",23.7914147,90.3751602,"769, Shewrapra,Rokeya Sarani,Mirpur,Dhaka",1996,0,0,1
"the fashions island ltd",2534,535000,"t-shirts, polo shirts, trousers",343,"0.5","Rampura",23.759108,90.421705,"285/1/A, East Rampura,Rampura,Dhaka",1997,0,0,1
"the finery ltd",774,120000,"shirts, ladies blouses, pants",231.5,"0","Mirpur",23.7837533,90.3526622,"2/D, Darus Salam Road,Section # 1,Mirpur,Dhaka",1990,0,0,1
"the immaculate pvt ltd",484,1200000,"ladies blouse, t-shirts, girls knit items",318,"0.5","Pallabi",23.8178895,90.3642437,"C-35, Section # 7,Mirpur,Dhaka",1985,0,0,1
"the immaculate apparels ltd",2559,850000,"shirts, boy's shirts, t-shirts",213,"0.5","Pallabi",23.8178895,90.3642437,"C/35, Section # 7,Mirpur,Dhaka",1997,0,0,1
"the immaculate exports ltd",2003,960000,"shirts, girls wears, t-shirts",170,"0.5","Shah Ali",23.7981182,90.3516697,"Muktijoddha Market (4th Floor),Plot # 9, (Bishil) Section # 1,Mirpur,Dhaka",1995,0,0,1
"the knit apparels industry ltd",1743,15000,"shirts, pants, windbreakers",138.619288313789,"0.5","New Market",23.7368056,90.3863124,"26/1, New Elephant Road,Elephant Road,Dhaka",1994,0,0,1
"the m garment inds pvt ltd",517,60000,"t-shirts/polo shirts, shorts, trousers",80,"1","Kafrul",23.7946239,90.3843432,"Ansari Mansion,398 Ibrahimpur,Cantonment,Dhaka",1985,0,0,1
"the maohammadi ltd",1116,1e+05,"shirts, ladies shirts, boy's shirts",210,"0","Badda",23.8177528,90.4184093,"76/Ka, Joar Shahara,Cantonment,Dhaka",1990,0,0,1
"the national apparels ltd",824,19800,"shirts, trousers, pants",150.5,"0","Rampura",23.7595421,90.4217801,"380/4, East Rampura,Rampura,Dhaka",1991,0,0,1
"the new delta apparels ltd",1219,NA,"shirts, pants",164.119288313789,"0",NA,23.76616,90.35887,"plot # 6, 8 & 10, road # 1/a, turag housing dhaka mohammadpur",1992,0,0,1
"the new rose garments pvt ltd",689,50000,"shirts, ladies blouses, trousers",120,"0","Mirpur",23.8066056,90.3606031,"Plot No-I/4, Road # 7, Section # 7,Mirpur,Dhaka",1987,0,0,1
"the overseas apparels and embroidery ltd",1811,75000,"shirts, ladies shirts, boy's shirts",190,"0","Kafrul",23.7962983,90.3874858,"Khawaja Complex,CB-234/9, Kachukhet,Cantonment,Dhaka",1994,0,0,1
"the rose garments designer ltd",2987,75000,"shirts, jackets, pants",150,"0","Dakshinkhan",23.8594035,90.42941,"Dakhin Khan Bazar,Uttara,Dhaka",1999,0,0,1
"the rose garments intl pvt ltd",605,75000,"shirts, jackets, pants",150,"0","Ramna",23.7498473,90.4079996,"63/A, Bara Mogh Bazar,Mogbazar,Dhaka",1985,0,0,1
"the shanin corporation ltd",872,80000,"shirts, girls shirts, boy's shirts",208,"0","Lalbagh",23.7212433,90.3778858,"12/1, Hossain Uddin Khan 1st Lane,Lalbag, Nabanganj,Lalbagh,Dhaka",1991,0,0,1
"the shanin ltd",2247,1e+05,"pants, trousers",110.5,"0","Kafrul",23.7915521,90.3753428,"964, Shewrapara,Begum Rokeya Sarani,Mirpur,Dhaka",1996,0,0,1
"the silver garments bangladesh ltd",655,78000,"shirts, blouses, night wears",240,"0","Savar",23.9368991,90.2903289,"Diakhali, Yarpur,Jamgora, Ashulia,Savar,Dhaka",1986,0,0,1
"the sinfa knitters ltd",1816,30000,"sweaters",157,"1","Savar",23.9130967,90.3188905,"Robin Super Market (2nd Floor),DEPZ Road, Zirabo Bus Stand, Ashulia,Savar,Dhaka",1994,0,0,1
"the stifans ltd",847,228000,"knit items",150,"1","Mohammadpur",NA,NA,NA,1989,0,1,1
"the sweaterfactorycoltd",2501,30000,"sweaters, pullovers, cardigans",657.5,"1",NA,24.2065898,90.4189718,"1, c & b bazar, kewa, beraiderchala gazipur sreepur",1997,0,0,1
"the yolk designs ltd",2462,55000,"shirts, blouses, shorts",155,"0","Paltan",23.7309843,90.4111476,"64/A, Purana Paltan Lane,Paltan,Dhaka",1997,0,0,1
"the yolk garments ltd",267,60000,"shirts, trousers, jackets",180,"0","Paltan",23.7309843,90.4111476,"64/A, Purana Paltan Lane,Paltan,Dhaka",1985,0,0,1
"tidy apparels ltd",744,202000,"shirts, jackets, jogging sets",290,"0","Mirpur",NA,NA,NA,1988,0,1,1
"tidy apparels ltdunit-2",1139,102000,"infantwear, knitted garments, polo shirts",100,"1","Mirpur",NA,NA,NA,1990,0,1,1
"tiffinys wear ltd",1317,75000,"jackets, trousers, shorts",231.5,"0","Gazipur Sadar",24.036176,90.3118765,"Deowalia Bari,Konabari,Gazipur",1992,0,0,1
"tillottama fashions ltd",2826,144000,"knit items",44,"1","Kaliakair",24.0558101,90.229185,"Hortokitola, Attabaho,Chandra,Kaliakoir,Gazipur",1998,0,0,1
"time garments ltd",1552,30000,"jackets, pants",151.5,"0","Khilgaon",23.7454929,90.4362097,"322/2, North Goran,Sepahibagh,Khilgaon,Dhaka",1993,0,0,1
"times apparel",790,70000,"ladies dresses, t-shirts/polo shirts",75,"1","Gazipur Sadar",24.0087344,90.324357,"Plot # A-72,BSCIC Industrial Estate,Konabari,Gazipur",1991,0,0,1
"timex garments indsltd",2869,216000,"jackets, jogging suits, trousers",106,"0","Mirpur",NA,NA,NA,1999,0,1,1
"tina knittings ltd",1948,50000,"shirts, ladies items, jackets",155,"0","Turag",23.8758547,90.3795438,"Chairman Market, Dhakhin Khan Bazar,Uttara,Dhaka",1994,0,0,1
"tinab fashions ltd",1476,30000,"shirts, jackets, pants",85,"0","Tejgaon Ind. Area",23.7749259,90.3980577,"G.P. KA-15/5, Rasulbagh,Mohakhali,Dhaka",1993,0,0,1
"tip top fashions ltd",1561,36000,"shirts, jackets, shorts",116,"0","Pallabi",23.8103547,90.377036,"Civil Engineer Tower, Inds. Plot # 1,Block - E, Avenue # 1, Section # 1,Mirpur,Dhaka",1994,0,0,1
"titan apparels ltd",604,65000,"shirts, blouses, jackets",150,"0.5","Khilkhet",23.8318836,90.4178201,"Kha-49, Joar Shahara,Nikunja-2,Airport Raod,Dhaka",1986,0,0,1
"titanic products ltd",3033,2e+05,"t-shirts, tank top, shorts",195,"1","Mirpur",23.7998891,90.3597762,"House # 3, 4 & 6, Road # 3,Section # 7,Mirpur,Dhaka",1999,0,0,1
"titas apparels",1405,60000,"shirts, denim items",149,"0","Tejgaon",NA,NA,NA,1992,0,1,1
"titash garments international ltd",288,60000,"shirts, blouses, trousers",200,"1",NA,23.76227,90.38936,"house # 79, block - c, bir uttam ziaur rahman sarak dhaka banani",1985,0,0,1
"tivoli apparels ltd",2389,60000,"shirts, shorts, t-shirts",145,"0.5","Gulshan",23.777145,90.4160967,"430/1/A, Tejgaon I/A,Tejgaon,Dhaka",1996,0,0,1
"todays fashions ltd",2530,40000,"shirts, pants, jackets",115,"0","Gazipur Sadar",23.9204587,90.3827962,"Vill: Khartoil, P.O: Sataish,Tongi,Gazipur",1997,0,0,1
"tokio mode ltd ",2394,156000,"jackets, underwears, t-shirts",223,"0.5","Gazipur Sadar",23.9504063,90.380132,"98/173, Chaydana,National University,Gazipur",1991,0,0,1
"top stitch ltd",1416,108000,"shirts, jackets, knitted garments",193,"0","Mirpur",23.797664,90.3523839,"Holding No # 26/1, Plot # 220,Mazar Road, Second Colony,Mirpur,Dhaka",1993,0,0,1
"topaz garments ltd",1442,250000,"shirts, boy's shirts",361.5,"0","Tejgaon Ind. Area",23.7698656,90.4028725,"240, Tejgaon I/A,Tejgaon,Dhaka",1993,0,0,1
"tosy knit fabrics ltd",2460,70000,"jackets, t-shirts, polo shirts",107,"1","Gazipur Sadar",24.009641,90.3250333,"Sahara Super Market,BSCIC Road,Tongi,Gazipur",1997,0,0,1
"toughstitch apparels ltd",524,30000,"shirts, pants, skirts",65,"0.5","dhanmondi",NA,NA,NA,1987,0,1,1
"toyo composite knit garments ltd",2248,1200000,"t-shirts, jogging suits, sweat shirts",372,"1","Motijheel",23.7291182,90.4250855,"Sardar Complex (2nd & 3rd Floor),1, South Kamalapur,Kamalapur,Dhaka",1995,0,0,1
"tracker fashions ltd",2597,NA,"NA",40,"0","Motijheel",23.7477904,90.4187313,"458, Gulbagh,Malibagh,Dhaka",1998,0,0,1
"trade fashions industries ltd",1602,50000,"sweaters, pullovers, cardigans",210,"1","Darus Salam",23.7933511,90.3487551,"81, Mazar Road, 1st Colony,Mirpur,Dhaka",1993,0,0,1
"trade sweater factory ltd",1376,1e+05,"sweaters, cardigans, pullovers",641,"1","Mohammadpur",23.7572699,90.3692279,"Satmosjid Super Market (4th Floor),Holding No-GA, Block # D,Mohammadpur,Dhaka",1993,0,0,1
"tradefare gloves ltd",2986,1500000,"hand gloves, t-shirts, jackets",190.5,"1","Gazipur Sadar",23.953676,90.3779667,"Choydana,K.B. Bazar,Board Bazar,Gazipur",1999,0,0,1
"trasco apparels ltd",2055,2e+05,"polo shirts, pyjama sets, basic",70,"0","Narayanganj Sadar",23.6223081,90.4998605,"47/8, B.B. Road Azahar Super Market,Narayanganj",1995,0,0,1
"tricotex pvt ltd",3102,67000,"sweaters",200,"1","Kafrul",23.802142,90.3738497,"92/1, Senpara Parbata,Section # 10,Mirpur,Dhaka",2000,0,0,1
"trim garments ltd",199,15000,"shirts, ladies shirts, t-shirts",72,"0.5","Sabujbagh",NA,NA,NA,1986,0,1,1
"tripos engineering and trading cogd",1529,15000,"jackets, knit item",75,"0","Savar",23.7932126,90.2713349,"Trading Co. (G.D),A 23, Ban Pakar,,Savar,Dhaka",1993,0,0,1
"tristar fashions ",1850,12000,"shirts, jackets, trousers",125,"0","Turag",23.8364109,90.3733461,"Simanta Plaza, Plot # 26,Block # D, Main Road # 3,Mirpur,Dhaka",1994,0,0,1
"tropica garments ltd",210,110000,"men's pants, girls pants, mwgb shorts",500.5,"0","Gulshan",23.7793652,90.404516,"63, Mohakhali C/A,Mohakhali,Dhaka",1985,0,0,1
"trz garments industry ltd",2982,70000,"jackets, bib overalls, rain wears",262,"0","Gazipur Sadar",23.9352994,90.3675436,"Gacha Road,Gacha,Gazipur Sadar,Gazipur",1999,0,0,1
"ts sweaters ltd ",2661,50000,"sweaters, pullovers, cardigans",260,"1",NA,23.77044,90.38265,"50, begum rokeya sarani, shewrapara dhaka mirpur",1998,0,0,1
"tulagaon fashions ltd",1924,60000,"jackets, pants, shorts",205,"0","Gazipur Sadar",23.9960813,90.3218558,"Jarun,Konabari,Gazipur",1994,0,0,1
"tulip garments ltd",419,1e+05,"shirts, blouses, children wears",160,"0","New Market",23.7386813,90.3845838,"52, New Elephent Road,Elephant Road,Dhaka",1984,0,0,1
"tung hai sweater",2189,25000,"sweaters",200,"1","Kotwali-Dhk",NA,NA,NA,1995,0,1,1
"tung hai sweaters ltd",2464,250000,"sweaters",1046.5,"1","Mirpur",23.7979084,90.353456,"30/2, Darussalam Road,Inds. Plot # 2C/1-B, Sec # 1,Mirpur,Dhaka",1997,0,0,1
"tunic apparels ltd",3208,125000,"jackets, blouses, pants",206,"0","Pallabi",23.8239858,90.3609711,"Plot # 12 & 14, Road # 2,Section # 7,Mirpur,Dhaka",2000,0,0,1
"turbo knit wear ltd",1610,25000,"shirts, trousers, knit item",36,"1","Mohammadpur",23.750889,90.3630486,"91, Sher-e-Bangla Road,Rayer Bazar,Dhanmondi,Dhaka",1993,0,0,1
"tusuka jeans ltd ",2691,312000,"denim pants, boy's trousers, boy's twill",324.5,"0","Gazipur Sadar",24.0112973,90.3219053,"Neelnagar,Konabari,Gazipur",1996,0,0,1
"tuzimrah company ltd",304,60000,"t-shirts, under wears",73,"1","New market",NA,NA,NA,1986,0,1,1
"udayan garments industries",752,90000,"jackets, pants, jogging suits",145.5,"0","kafrul",NA,NA,NA,1989,0,1,1
"uddog fashions ltd",2224,7500,"shirts, t-shirts, polo shirts",100,"0.5","Mirpur",NA,NA,NA,1996,0,1,1
"ultimate fashions ltd",3167,2e+05,"shirts, jackets, trousers",185,"0","Kafrul",23.7945622,90.384344,"284, Ibrahimpur (7th & 8th Floor),Kafrul,Mirpur,Dhaka",2000,0,0,1
"uni apparels ltd",1349,150000,"t-shirts/polo shirts, tank tops",110,"1","Gulshan",NA,NA,NA,1991,0,1,1
"uni dress ltd ",2614,75000,"ladies shirts, swim wears, jogging suits",118,"0","Mirpur",23.7998268,90.3595074,"House # 8 & 10, Road # 3, Section # 7,Mirpur I/A,Mirpur,Dhaka",1998,0,0,1
"uni star sweaters bdltd",2873,60000,"sweaters, pullovers, cardigans",371,"1","Savar",23.8800204,90.2790826,"Kalma, Dairy Firm,Savar,Dhaka",1998,0,0,1
"unicorn sweaters ltd",3207,50000,"sweaters",473,"1","Savar",23.9354653,90.3230807,"Baron, Earpur Union,Savar,Dhaka",2000,0,0,1
"unimpex apparels ltd",922,106666,"jackets, trousers, long pants",192,"0","Gazipur Sadar",23.9582132,90.3961304,"Degerchala,Gasa,Gazipur",1991,0,0,1
"union apparel ltd",833,5e+05,"t-shirt, polo shirts, ladies tops",160,"1","Narayanganj Sadar",23.6240067,90.4938792,"110, (13 Old), New Chashara,Chashara,Narayanganj",1990,0,0,1
"union garments ltd",1385,150000,"shirts, blouses, payjama",243,"0","Sreepur",24.2413243,90.4620313,"Union Inds Complex, MC Bazar,Mulaid, Tengra,Sreepur,Gazipur",1993,0,0,1
"unique sweater indsltd",1982,72000,"sweaters",340,"1",NA,23.77906,90.35951,"24/ka, shahid minar road, kalyanpur dhaka mirpur",1995,0,0,1
"unison knitwear ltd",2095,40000,"blouses, infants wears, night wears",137.5,"0.5","Kafrul",23.7878602,90.3758763,"145, Senpara Parabata,Rokeya Sharani Sharak,Mirpur,Dhaka",1995,0,0,1
"uni-star sweaters bangaldesh ltdu-2",3171,1e+05,"sweaters",325,"1","Mirpur",23.8800204,90.2790826,"Kalma, Dairy Firm,Savar,Dhaka",1998,0,0,1
"unitech fashions ltd",750,60000,"shirts, jackets, trousers",95,"0","Mirpur",23.8046813,90.3535868,"Plot # 96, Block # D,Road # 1, Section # 2,Mirpur,Dhaka",1990,0,0,1
"united apparels industry ltd",1140,90000,"shirts, blouses, children shirts",128,"0","Badda",23.7863996,90.4285428,"House # 65 (Dag # 244/249),Satarkul Road, G.M. Bari,Badda,Dhaka",1992,0,0,1
"united fashions trousers ltd",2478,35100,"shirts, trousers",160,"0","Gazipur Sadar",23.953676,90.3779667,"Choydana,K.B. Bazar,Gazipur",1997,0,0,1
"united knit wears pvt ltd",2366,15000,"t-shirts, polo shirts, tank tops",77,"1","Narayanganj Sadar",23.6469459,90.5107527,"Enayetnagar,Godnail,Siddirganj,Narayanganj",1996,0,0,1
"united readywears ltd",209,48000,"shirts, shorts, pants",105,"0","Rampura",23.7578711,90.4172642,"1, Hajipara,D.I.T Road,Rampura,Dhaka",1984,0,0,1
"united shirts ltd",837,60000,"shirts, blouses, trousers",100,"0","Adabor",23.7734634,90.3608486,"1/1, Ring Road,Shamoli,Dhaka",1991,0,0,1
"united sweaters pvt ltd",2288,36000,"cardigans",170,"1","Pallabi",NA,NA,NA,1996,0,1,1
"unitex apparels ltd",1053,72000,"men's shirts, ladies shirts, ladies dresses",214,"0.5","Mirpur",22.340239,91.8082636,"656, DT Road,Kadam Tali,Chittagong",1998,0,0,1
"unitrade fashions ltd",1359,156000,"shirts, blouses, pajama",221.5,"0","Tejgaon Ind. Area",23.7714067,90.4115793,"430/1, Tejgaon 1/A,Tejgaon,Dhaka",1992,0,0,1
"universal fashions wears ltd",1430,60000,"shirts, trousers, t-shirts",105.5,"0.5","Mohammadpur",23.7744682,90.3645871,"24/1, Khiljee,Mohammadpur,Dhaka",1993,0,0,1
"universal textile alliance ltdu-2",732,1e+05,"shorts, trousers",152.5,"0",NA,23.78613,90.37576,"holding # h-84, hazi shahabuddin mansion, new aairport road dhaka banani",1989,0,0,1
"update fashions ltd",1220,1e+05,"shirts, pants, overalls",255,"0","Ramna",23.7491516,90.4058564,"227 (New) 331 (Old) Outer Circular Road,Mogbazar,Dhaka",1992,0,0,1
"uranus apparel pvt ltd",455,84000,"shirts, pants, shorts",265,"0","Pallabi",23.826162,90.364018,"2/13, Pallabi,Mirpur,Dhaka",1985,0,0,1
"urfi garments ltd",1304,72000,"shirts, ladies blouses, pajama sets",155,"0","Ramna",23.7474215,90.3998171,"13/A, New Eskaton Road,Mogbazar,Dhaka",1992,0,0,1
"urmi garments ltd",571,3e+05,"fleece jackets, t-shirts, polo shirts",315,"0.5","Tejgaon Ind. Area",23.7712446,90.4018098,"235-B, Tejgaon I/A,Tejgaon,Dhaka",1985,0,0,1
"usha sweater coltd",2789,96000,"pullovers",390,"1","Khilgaon",23.7521612,90.4323429,"North Goran,Khilgaon,Dhaka",1998,0,0,1
"utah apparels ltd",1868,150000,"shortalls, shorts, trousers",255.5,"0","Tejgaon Ind. Area",23.7704434,90.4070471,"211, Tejgaon I/A,Tejgaon,Dhaka",1994,0,0,1
"utah garments ltd",533,62500,"jackets, trousers, skirts",229,"0","Dhanmondi",23.7491763,90.3644632,"119, Rayar Bazar,Dhanmondi,Dhaka",1985,0,0,1
"utah knitwear ltd",1869,70000,"t-shirts, polo shirts, knit shorts",107.5,"1","Tejgaon Ind. Area",23.7704434,90.4070471,"211, Tejgaon I/A,Tejgaon,Dhaka",1994,0,0,1
